danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,clusters_id
0.516,0.824,10,-10.027,0,0.0363,0.0695,0.753,0.236,0.882,102.044,audio_features,3HzOTfm6FVu4qXRDDdT3t0,spotify:track:3HzOTfm6FVu4qXRDDdT3t0,https://api.spotify.com/v1/tracks/3HzOTfm6FVu4qXRDDdT3t0,https://api.spotify.com/v1/audio-analysis/3HzOTfm6FVu4qXRDDdT3t0,311519,4,2
0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,audio_features,3LbZIhU0smEU5SUnxod4j4,spotify:track:3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/tracks/3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/audio-analysis/3LbZIhU0smEU5SUnxod4j4,372867,4,2
0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,audio_features,2oWMI54r0qT4N8Xb4C76vq,spotify:track:2oWMI54r0qT4N8Xb4C76vq,https://api.spotify.com/v1/tracks/2oWMI54r0qT4N8Xb4C76vq,https://api.spotify.com/v1/audio-analysis/2oWMI54r0qT4N8Xb4C76vq,237320,4,6
0.749,0.727,6,-4.423,0,0.031,0.0868,0.0,0.0541,0.973,97.015,audio_features,3XwjpJRJnhFmYwrOY7xFRu,spotify:track:3XwjpJRJnhFmYwrOY7xFRu,https://api.spotify.com/v1/tracks/3XwjpJRJnhFmYwrOY7xFRu,https://api.spotify.com/v1/audio-analysis/3XwjpJRJnhFmYwrOY7xFRu,216867,4,2
0.632,0.353,9,-8.492,0,0.0248,0.562,0.0,0.167,0.396,104.884,audio_features,6WiuIpuufnd80FpjA0ZCby,spotify:track:6WiuIpuufnd80FpjA0ZCby,https://api.spotify.com/v1/tracks/6WiuIpuufnd80FpjA0ZCby,https://api.spotify.com/v1/audio-analysis/6WiuIpuufnd80FpjA0ZCby,241627,4,2
0.427,0.0899,7,-17.952,1,0.0434,0.978,0.936,0.0306,0.368,79.384,audio_features,3p6WtWezGz3OsUWIpHPNp5,spotify:track:3p6WtWezGz3OsUWIpHPNp5,https://api.spotify.com/v1/tracks/3p6WtWezGz3OsUWIpHPNp5,https://api.spotify.com/v1/audio-analysis/3p6WtWezGz3OsUWIpHPNp5,449000,4,5
0.687,0.923,2,-7.592,1,0.0549,0.22,3.13e-06,0.3,0.71,112.509,audio_features,69eRbvIKiexu7eLe85I863,spotify:track:69eRbvIKiexu7eLe85I863,https://api.spotify.com/v1/tracks/69eRbvIKiexu7eLe85I863,https://api.spotify.com/v1/audio-analysis/69eRbvIKiexu7eLe85I863,280547,4,6
0.744,0.552,2,-8.915,1,0.0262,0.00587,0.0315,0.0972,0.722,102.037,audio_features,3iVkGvz84UweuyWC3BahgK,spotify:track:3iVkGvz84UweuyWC3BahgK,https://api.spotify.com/v1/tracks/3iVkGvz84UweuyWC3BahgK,https://api.spotify.com/v1/audio-analysis/3iVkGvz84UweuyWC3BahgK,202600,4,6
0.44,0.842,7,-6.034,1,0.0303,0.0612,6.13e-05,0.85,0.519,127.547,audio_features,4vBsZW0vafVcFmlG0ooRc4,spotify:track:4vBsZW0vafVcFmlG0ooRc4,https://api.spotify.com/v1/tracks/4vBsZW0vafVcFmlG0ooRc4,https://api.spotify.com/v1/audio-analysis/4vBsZW0vafVcFmlG0ooRc4,311606,4,9
0.336,0.641,6,-12.469,0,0.0306,0.032,0.925,0.339,0.828,81.922,audio_features,7eX78EvgUe5WVH3zUY0SlO,spotify:track:7eX78EvgUe5WVH3zUY0SlO,https://api.spotify.com/v1/tracks/7eX78EvgUe5WVH3zUY0SlO,https://api.spotify.com/v1/audio-analysis/7eX78EvgUe5WVH3zUY0SlO,210975,3,1
0.542,0.0552,0,-12.512,1,0.0441,0.929,0.0,0.114,0.418,132.987,audio_features,2dguSHBK2BYRdgeZCGogqd,spotify:track:2dguSHBK2BYRdgeZCGogqd,https://api.spotify.com/v1/tracks/2dguSHBK2BYRdgeZCGogqd,https://api.spotify.com/v1/audio-analysis/2dguSHBK2BYRdgeZCGogqd,249613,3,7
0.516,0.482,5,-10.119,1,0.158,0.786,2.19e-06,0.13,0.839,176.048,audio_features,3vHxHY8tZwJcBrgrugLTlC,spotify:track:3vHxHY8tZwJcBrgrugLTlC,https://api.spotify.com/v1/tracks/3vHxHY8tZwJcBrgrugLTlC,https://api.spotify.com/v1/audio-analysis/3vHxHY8tZwJcBrgrugLTlC,215733,3,7
0.678,0.748,11,-7.025,0,0.139,0.135,0.725,0.209,0.565,91.766,audio_features,5K2WiTFtB1aCw9ZJEqngrZ,spotify:track:5K2WiTFtB1aCw9ZJEqngrZ,https://api.spotify.com/v1/tracks/5K2WiTFtB1aCw9ZJEqngrZ,https://api.spotify.com/v1/audio-analysis/5K2WiTFtB1aCw9ZJEqngrZ,367080,4,2
0.528,0.194,2,-19.086,1,0.0571,0.959,0.937,0.116,0.368,111.932,audio_features,0YSnDvcoX3gh8M0OWjeBwo,spotify:track:0YSnDvcoX3gh8M0OWjeBwo,https://api.spotify.com/v1/tracks/0YSnDvcoX3gh8M0OWjeBwo,https://api.spotify.com/v1/audio-analysis/0YSnDvcoX3gh8M0OWjeBwo,121827,4,5
0.499,0.0539,11,-21.882,1,0.0396,0.972,0.0287,0.0839,0.324,72.981,audio_features,1XCBWtTJZuHbwa6GLUutjo,spotify:track:1XCBWtTJZuHbwa6GLUutjo,https://api.spotify.com/v1/tracks/1XCBWtTJZuHbwa6GLUutjo,https://api.spotify.com/v1/audio-analysis/1XCBWtTJZuHbwa6GLUutjo,280840,4,5
0.82,0.552,9,-12.575,1,0.0353,0.00757,0.518,0.379,0.771,100.277,audio_features,0vQDDXCjzgszHR9GrUre8d,spotify:track:0vQDDXCjzgszHR9GrUre8d,https://api.spotify.com/v1/tracks/0vQDDXCjzgszHR9GrUre8d,https://api.spotify.com/v1/audio-analysis/0vQDDXCjzgszHR9GrUre8d,256440,4,6
0.486,0.963,0,-5.586,0,0.129,0.248,2.39e-06,0.158,0.533,113.133,audio_features,1ntxpzIUbSsizvuAy6lTYY,spotify:track:1ntxpzIUbSsizvuAy6lTYY,https://api.spotify.com/v1/tracks/1ntxpzIUbSsizvuAy6lTYY,https://api.spotify.com/v1/audio-analysis/1ntxpzIUbSsizvuAy6lTYY,146573,4,2
0.425,0.893,1,-6.305,1,0.059,0.161,0.00724,0.889,0.783,117.798,audio_features,543YXXfaDoKTdcVp0tvPgG,spotify:track:543YXXfaDoKTdcVp0tvPgG,https://api.spotify.com/v1/tracks/543YXXfaDoKTdcVp0tvPgG,https://api.spotify.com/v1/audio-analysis/543YXXfaDoKTdcVp0tvPgG,246160,4,9
0.546,0.163,9,-19.429,0,0.0426,0.854,0.805,0.127,0.462,124.572,audio_features,2XTapdZL84HJEBxP11VT8x,spotify:track:2XTapdZL84HJEBxP11VT8x,https://api.spotify.com/v1/tracks/2XTapdZL84HJEBxP11VT8x,https://api.spotify.com/v1/audio-analysis/2XTapdZL84HJEBxP11VT8x,123336,3,5
0.565,0.587,4,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966,147.462,audio_features,3MFFDRC4wTN9JNGtzXsZlN,spotify:track:3MFFDRC4wTN9JNGtzXsZlN,https://api.spotify.com/v1/tracks/3MFFDRC4wTN9JNGtzXsZlN,https://api.spotify.com/v1/audio-analysis/3MFFDRC4wTN9JNGtzXsZlN,198467,4,2
0.351,0.867,9,-6.352,1,0.0433,1.35e-05,0.916,0.214,0.407,171.019,audio_features,3UMLhkoOmf6cvpF6g842by,spotify:track:3UMLhkoOmf6cvpF6g842by,https://api.spotify.com/v1/tracks/3UMLhkoOmf6cvpF6g842by,https://api.spotify.com/v1/audio-analysis/3UMLhkoOmf6cvpF6g842by,334102,4,1
0.0673,0.114,10,-16.828,1,0.041,0.972,0.961,0.136,0.0363,66.182,audio_features,78NOjcwjSb7qSrPtKUAHiy,spotify:track:78NOjcwjSb7qSrPtKUAHiy,https://api.spotify.com/v1/tracks/78NOjcwjSb7qSrPtKUAHiy,https://api.spotify.com/v1/audio-analysis/78NOjcwjSb7qSrPtKUAHiy,315791,4,5
0.39,0.467,0,-8.327,0,0.042,0.279,0.519,0.12,0.455,134.928,audio_features,6jFDNURDXwSoERthFaugg0,spotify:track:6jFDNURDXwSoERthFaugg0,https://api.spotify.com/v1/tracks/6jFDNURDXwSoERthFaugg0,https://api.spotify.com/v1/audio-analysis/6jFDNURDXwSoERthFaugg0,247813,4,1
0.155,0.826,8,-5.969,1,0.0696,4.41e-06,0.906,0.406,0.248,140.323,audio_features,1RrgPMuFinnePF4P7ynAfh,spotify:track:1RrgPMuFinnePF4P7ynAfh,https://api.spotify.com/v1/tracks/1RrgPMuFinnePF4P7ynAfh,https://api.spotify.com/v1/audio-analysis/1RrgPMuFinnePF4P7ynAfh,308507,4,1
0.616,0.801,9,-4.39,1,0.0342,0.000165,3.97e-05,0.11,0.4,120.029,audio_features,06hy0gi5aLXcWRjnj9fgoh,spotify:track:06hy0gi5aLXcWRjnj9fgoh,https://api.spotify.com/v1/tracks/06hy0gi5aLXcWRjnj9fgoh,https://api.spotify.com/v1/audio-analysis/06hy0gi5aLXcWRjnj9fgoh,222253,4,6
0.45,0.633,11,-13.728,0,0.046,0.187,0.827,0.0762,0.539,111.812,audio_features,4Mm0v35vzcvkyhPa52F5QS,spotify:track:4Mm0v35vzcvkyhPa52F5QS,https://api.spotify.com/v1/tracks/4Mm0v35vzcvkyhPa52F5QS,https://api.spotify.com/v1/audio-analysis/4Mm0v35vzcvkyhPa52F5QS,1157008,4,8
0.356,0.589,9,-8.248,0,0.0308,0.0376,0.6,0.194,0.2,155.995,audio_features,1gIoIq3RF1wl3Pp6d1Clzb,spotify:track:1gIoIq3RF1wl3Pp6d1Clzb,https://api.spotify.com/v1/tracks/1gIoIq3RF1wl3Pp6d1Clzb,https://api.spotify.com/v1/audio-analysis/1gIoIq3RF1wl3Pp6d1Clzb,194013,4,1
0.283,0.699,6,-7.406,1,0.035,0.22,0.0605,0.0834,0.533,127.588,audio_features,5mJUHX3bkcXPllgbGvZsZX,spotify:track:5mJUHX3bkcXPllgbGvZsZX,https://api.spotify.com/v1/tracks/5mJUHX3bkcXPllgbGvZsZX,https://api.spotify.com/v1/audio-analysis/5mJUHX3bkcXPllgbGvZsZX,418733,4,0
0.671,0.786,8,-4.857,1,0.14,0.115,0.0,0.363,0.621,106.057,audio_features,78EQ5LZGgviMU9k0zrqv1r,spotify:track:78EQ5LZGgviMU9k0zrqv1r,https://api.spotify.com/v1/tracks/78EQ5LZGgviMU9k0zrqv1r,https://api.spotify.com/v1/audio-analysis/78EQ5LZGgviMU9k0zrqv1r,196817,4,6
0.384,0.936,7,-6.933,1,0.0745,4.8e-05,0.543,0.333,0.375,110.124,audio_features,3H39U88vI4ix7w9hbvElHm,spotify:track:3H39U88vI4ix7w9hbvElHm,https://api.spotify.com/v1/tracks/3H39U88vI4ix7w9hbvElHm,https://api.spotify.com/v1/audio-analysis/3H39U88vI4ix7w9hbvElHm,217293,4,1
0.735,0.662,1,-7.862,1,0.05,0.0104,0.0,0.153,0.124,87.999,audio_features,3v84EI4rMdsqJ95MxwIjQa,spotify:track:3v84EI4rMdsqJ95MxwIjQa,https://api.spotify.com/v1/tracks/3v84EI4rMdsqJ95MxwIjQa,https://api.spotify.com/v1/audio-analysis/3v84EI4rMdsqJ95MxwIjQa,101353,4,6
0.798,0.624,7,-7.249,1,0.391,0.417,1.01e-05,0.34,0.347,89.02,audio_features,4dmh3OPtAhbEybhGoOG9TE,spotify:track:4dmh3OPtAhbEybhGoOG9TE,https://api.spotify.com/v1/tracks/4dmh3OPtAhbEybhGoOG9TE,https://api.spotify.com/v1/audio-analysis/4dmh3OPtAhbEybhGoOG9TE,270800,4,4
0.602,0.992,7,-3.4,1,0.0648,0.0273,0.756,0.315,0.414,149.962,audio_features,15HAHUaIiFASlDtNXdHrbZ,spotify:track:15HAHUaIiFASlDtNXdHrbZ,https://api.spotify.com/v1/tracks/15HAHUaIiFASlDtNXdHrbZ,https://api.spotify.com/v1/audio-analysis/15HAHUaIiFASlDtNXdHrbZ,280100,4,1
0.144,0.765,6,-7.487,1,0.053,0.00012,0.779,0.197,0.228,197.585,audio_features,5TatO0rpgxVkjl90KZYGqc,spotify:track:5TatO0rpgxVkjl90KZYGqc,https://api.spotify.com/v1/tracks/5TatO0rpgxVkjl90KZYGqc,https://api.spotify.com/v1/audio-analysis/5TatO0rpgxVkjl90KZYGqc,442147,4,1
0.424,0.169,2,-10.917,1,0.0436,0.956,0.0,0.0824,0.205,130.923,audio_features,4eYBU6KQTotMrr0QbB7OLI,spotify:track:4eYBU6KQTotMrr0QbB7OLI,https://api.spotify.com/v1/tracks/4eYBU6KQTotMrr0QbB7OLI,https://api.spotify.com/v1/audio-analysis/4eYBU6KQTotMrr0QbB7OLI,109553,4,7
0.365,0.707,1,-5.099,1,0.0431,0.0797,0.0,0.115,0.444,103.157,audio_features,2Zoi3cGA6SW4NXHzGQzhAe,spotify:track:2Zoi3cGA6SW4NXHzGQzhAe,https://api.spotify.com/v1/tracks/2Zoi3cGA6SW4NXHzGQzhAe,https://api.spotify.com/v1/audio-analysis/2Zoi3cGA6SW4NXHzGQzhAe,144066,4,0
0.359,0.625,1,-9.643,0,0.0351,0.369,7.7e-05,0.0674,0.524,137.764,audio_features,2bku1YWarHpKlxVC2FB9dH,spotify:track:2bku1YWarHpKlxVC2FB9dH,https://api.spotify.com/v1/tracks/2bku1YWarHpKlxVC2FB9dH,https://api.spotify.com/v1/audio-analysis/2bku1YWarHpKlxVC2FB9dH,346637,4,2
0.408,0.956,9,-4.948,0,0.0894,0.00208,0.000171,0.808,0.441,107.024,audio_features,7J89FOzsaxrcR32u3ndI6F,spotify:track:7J89FOzsaxrcR32u3ndI6F,https://api.spotify.com/v1/tracks/7J89FOzsaxrcR32u3ndI6F,https://api.spotify.com/v1/audio-analysis/7J89FOzsaxrcR32u3ndI6F,117840,4,9
0.592,0.426,2,-15.107,0,0.0305,0.832,0.0908,0.115,0.285,107.747,audio_features,4itQ8GzGkz1Kf267tQwg4v,spotify:track:4itQ8GzGkz1Kf267tQwg4v,https://api.spotify.com/v1/tracks/4itQ8GzGkz1Kf267tQwg4v,https://api.spotify.com/v1/audio-analysis/4itQ8GzGkz1Kf267tQwg4v,225667,4,7
0.808,0.655,11,-7.34,0,0.139,0.0373,0.0,0.208,0.56,116.029,audio_features,0pk1hxhJLBSZZ5RKBhcwOa,spotify:track:0pk1hxhJLBSZZ5RKBhcwOa,https://api.spotify.com/v1/tracks/0pk1hxhJLBSZZ5RKBhcwOa,https://api.spotify.com/v1/audio-analysis/0pk1hxhJLBSZZ5RKBhcwOa,250280,4,2
0.544,0.0899,9,-14.695,1,0.0386,0.969,0.00129,0.107,0.19,141.457,audio_features,3O407kiIpdoa3fUejVbGiU,spotify:track:3O407kiIpdoa3fUejVbGiU,https://api.spotify.com/v1/tracks/3O407kiIpdoa3fUejVbGiU,https://api.spotify.com/v1/audio-analysis/3O407kiIpdoa3fUejVbGiU,241067,3,7
0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,audio_features,55yvzYuvJYG2RUEnMK78tr,spotify:track:55yvzYuvJYG2RUEnMK78tr,https://api.spotify.com/v1/tracks/55yvzYuvJYG2RUEnMK78tr,https://api.spotify.com/v1/audio-analysis/55yvzYuvJYG2RUEnMK78tr,166640,4,2
0.784,0.806,0,-5.637,0,0.3,0.0573,0.0,0.134,0.584,140.045,audio_features,3QoMWyOIQl82hlhpvZPH86,spotify:track:3QoMWyOIQl82hlhpvZPH86,https://api.spotify.com/v1/tracks/3QoMWyOIQl82hlhpvZPH86,https://api.spotify.com/v1/audio-analysis/3QoMWyOIQl82hlhpvZPH86,172347,4,4
0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4,7
0.554,0.816,11,-7.871,1,0.0353,0.000526,0.000711,0.0988,0.362,131.409,audio_features,49rcSzMayJhIwGf0CJCaxJ,spotify:track:49rcSzMayJhIwGf0CJCaxJ,https://api.spotify.com/v1/tracks/49rcSzMayJhIwGf0CJCaxJ,https://api.spotify.com/v1/audio-analysis/49rcSzMayJhIwGf0CJCaxJ,404240,4,0
0.459,0.842,9,-3.515,1,0.0929,0.179,0.0,0.404,0.707,92.625,audio_features,6nfeow8q4RsNsLYWZSbiSv,spotify:track:6nfeow8q4RsNsLYWZSbiSv,https://api.spotify.com/v1/tracks/6nfeow8q4RsNsLYWZSbiSv,https://api.spotify.com/v1/audio-analysis/6nfeow8q4RsNsLYWZSbiSv,229000,4,6
0.479,0.416,4,-5.604,0,0.0298,0.856,0.0,0.158,0.232,156.2,audio_features,1S1c7U65CwFhg9RQ5a95nP,spotify:track:1S1c7U65CwFhg9RQ5a95nP,https://api.spotify.com/v1/tracks/1S1c7U65CwFhg9RQ5a95nP,https://api.spotify.com/v1/audio-analysis/1S1c7U65CwFhg9RQ5a95nP,212379,4,7
0.643,0.503,10,-9.744,0,0.249,0.313,0.0,0.0965,0.52,128.61,audio_features,5bjfOYpEmDZSW47g2UK1KK,spotify:track:5bjfOYpEmDZSW47g2UK1KK,https://api.spotify.com/v1/tracks/5bjfOYpEmDZSW47g2UK1KK,https://api.spotify.com/v1/audio-analysis/5bjfOYpEmDZSW47g2UK1KK,177252,4,4
0.786,0.799,7,-5.215,1,0.043,0.0296,0.397,0.305,0.944,134.979,audio_features,0sTf3SuNnqdfasJ80ebLfN,spotify:track:0sTf3SuNnqdfasJ80ebLfN,https://api.spotify.com/v1/tracks/0sTf3SuNnqdfasJ80ebLfN,https://api.spotify.com/v1/audio-analysis/0sTf3SuNnqdfasJ80ebLfN,229782,4,6
0.459,0.491,11,-9.54,0,0.0623,0.73,6.24e-06,0.175,0.381,122.344,audio_features,5oJsOnT92zgk7o0uZFf1B2,spotify:track:5oJsOnT92zgk7o0uZFf1B2,https://api.spotify.com/v1/tracks/5oJsOnT92zgk7o0uZFf1B2,https://api.spotify.com/v1/audio-analysis/5oJsOnT92zgk7o0uZFf1B2,223954,4,7
0.324,0.439,11,-9.403,1,0.0452,0.79,0.471,0.232,0.0849,128.387,audio_features,1flhASyCuxRKzLA1dn0VQw,spotify:track:1flhASyCuxRKzLA1dn0VQw,https://api.spotify.com/v1/tracks/1flhASyCuxRKzLA1dn0VQw,https://api.spotify.com/v1/audio-analysis/1flhASyCuxRKzLA1dn0VQw,264334,1,3
0.201,0.837,5,-10.53,0,0.039,0.000173,0.897,0.187,0.502,82.065,audio_features,1rcdPPsFokyqj8KF51xCHV,spotify:track:1rcdPPsFokyqj8KF51xCHV,https://api.spotify.com/v1/tracks/1rcdPPsFokyqj8KF51xCHV,https://api.spotify.com/v1/audio-analysis/1rcdPPsFokyqj8KF51xCHV,349133,4,1
0.415,0.878,1,-3.65,0,0.32,0.0564,0.00348,0.222,0.309,191.777,audio_features,5i5fCpsnqDJ9AfeObgd0gW,spotify:track:5i5fCpsnqDJ9AfeObgd0gW,https://api.spotify.com/v1/tracks/5i5fCpsnqDJ9AfeObgd0gW,https://api.spotify.com/v1/audio-analysis/5i5fCpsnqDJ9AfeObgd0gW,214987,4,4
0.631,0.77,2,-5.315,1,0.0267,0.0457,0.0,0.481,0.734,102.348,audio_features,4wj8ppW6nJ5hYlgfeJNBn2,spotify:track:4wj8ppW6nJ5hYlgfeJNBn2,https://api.spotify.com/v1/tracks/4wj8ppW6nJ5hYlgfeJNBn2,https://api.spotify.com/v1/audio-analysis/4wj8ppW6nJ5hYlgfeJNBn2,263093,4,6
0.486,0.715,7,-4.417,1,0.0519,0.292,0.0,0.195,0.637,84.092,audio_features,0dEPlb8waIqRtKpLb3l6So,spotify:track:0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/tracks/0dEPlb8waIqRtKpLb3l6So,https://api.spotify.com/v1/audio-analysis/0dEPlb8waIqRtKpLb3l6So,238133,4,6
0.758,0.429,4,-6.593,1,0.0432,0.388,8.16e-06,0.104,0.961,182.551,audio_features,3OwRp219CRhplsvg8WLWtb,spotify:track:3OwRp219CRhplsvg8WLWtb,https://api.spotify.com/v1/tracks/3OwRp219CRhplsvg8WLWtb,https://api.spotify.com/v1/audio-analysis/3OwRp219CRhplsvg8WLWtb,274960,4,6
0.445,0.116,0,-16.52,1,0.0441,0.962,1.5e-05,0.304,0.172,128.221,audio_features,7g1UbCyz7iuNEVfyHcKQzc,spotify:track:7g1UbCyz7iuNEVfyHcKQzc,https://api.spotify.com/v1/tracks/7g1UbCyz7iuNEVfyHcKQzc,https://api.spotify.com/v1/audio-analysis/7g1UbCyz7iuNEVfyHcKQzc,154427,4,7
0.563,0.964,2,-7.573,1,0.0853,0.157,0.0,0.142,0.395,128.084,audio_features,2umb2FgsrIlFblvo42L7jG,spotify:track:2umb2FgsrIlFblvo42L7jG,https://api.spotify.com/v1/tracks/2umb2FgsrIlFblvo42L7jG,https://api.spotify.com/v1/audio-analysis/2umb2FgsrIlFblvo42L7jG,130320,4,0
0.476,0.904,11,-7.908,1,0.0896,0.0131,0.0605,0.718,0.464,116.798,audio_features,303pHynPWt6fzRQFQwI8SL,spotify:track:303pHynPWt6fzRQFQwI8SL,https://api.spotify.com/v1/tracks/303pHynPWt6fzRQFQwI8SL,https://api.spotify.com/v1/audio-analysis/303pHynPWt6fzRQFQwI8SL,279290,4,9
0.519,0.573,4,-8.329,0,0.0361,0.0985,0.0,0.502,0.235,120.147,audio_features,7cxy8SQbAzm1DnVNQLD6lg,spotify:track:7cxy8SQbAzm1DnVNQLD6lg,https://api.spotify.com/v1/tracks/7cxy8SQbAzm1DnVNQLD6lg,https://api.spotify.com/v1/audio-analysis/7cxy8SQbAzm1DnVNQLD6lg,369520,4,9
0.369,0.944,10,-5.265,0,0.117,0.0603,0.294,0.201,0.267,112.032,audio_features,7CeroD0LPzZZFnuGeaUH54,spotify:track:7CeroD0LPzZZFnuGeaUH54,https://api.spotify.com/v1/tracks/7CeroD0LPzZZFnuGeaUH54,https://api.spotify.com/v1/audio-analysis/7CeroD0LPzZZFnuGeaUH54,278640,4,2
0.665,0.513,2,-10.313,1,0.0358,0.515,0.000129,0.914,0.629,108.76,audio_features,6AP1AlYJTGfn2fUSPa1gQ9,spotify:track:6AP1AlYJTGfn2fUSPa1gQ9,https://api.spotify.com/v1/tracks/6AP1AlYJTGfn2fUSPa1gQ9,https://api.spotify.com/v1/audio-analysis/6AP1AlYJTGfn2fUSPa1gQ9,352053,4,9
0.673,0.262,9,-15.789,1,0.0412,0.932,0.351,0.112,0.218,88.881,audio_features,1bXhMdba6mVxONY2uewg6y,spotify:track:1bXhMdba6mVxONY2uewg6y,https://api.spotify.com/v1/tracks/1bXhMdba6mVxONY2uewg6y,https://api.spotify.com/v1/audio-analysis/1bXhMdba6mVxONY2uewg6y,238080,4,7
0.396,0.817,1,-7.071,0,0.0672,0.243,0.183,0.078,0.776,126.205,audio_features,2CRF9SaxMFcAHbxtTRGRDm,spotify:track:2CRF9SaxMFcAHbxtTRGRDm,https://api.spotify.com/v1/tracks/2CRF9SaxMFcAHbxtTRGRDm,https://api.spotify.com/v1/audio-analysis/2CRF9SaxMFcAHbxtTRGRDm,255760,4,2
0.663,0.51,2,-17.611,1,0.0489,0.574,0.905,0.0936,0.966,80.942,audio_features,66wVWRvBpxQy76NJeAkozA,spotify:track:66wVWRvBpxQy76NJeAkozA,https://api.spotify.com/v1/tracks/66wVWRvBpxQy76NJeAkozA,https://api.spotify.com/v1/audio-analysis/66wVWRvBpxQy76NJeAkozA,337533,4,6
0.47,0.144,10,-12.824,1,0.0365,0.912,0.000118,0.0965,0.243,84.787,audio_features,4zxd4tiXPlWMqoJltbVTbE,spotify:track:4zxd4tiXPlWMqoJltbVTbE,https://api.spotify.com/v1/tracks/4zxd4tiXPlWMqoJltbVTbE,https://api.spotify.com/v1/audio-analysis/4zxd4tiXPlWMqoJltbVTbE,284560,4,7
0.82,0.552,9,-12.575,1,0.0353,0.00757,0.518,0.379,0.771,100.277,audio_features,1ljzb1xDT9U7q2C8kA8Rar,spotify:track:1ljzb1xDT9U7q2C8kA8Rar,https://api.spotify.com/v1/tracks/1ljzb1xDT9U7q2C8kA8Rar,https://api.spotify.com/v1/audio-analysis/1ljzb1xDT9U7q2C8kA8Rar,256440,4,6
0.429,0.812,8,-6.252,1,0.0657,0.00282,2.44e-05,0.0882,0.625,113.279,audio_features,7xdLNxZCtY68x5MAOBEmBq,spotify:track:7xdLNxZCtY68x5MAOBEmBq,https://api.spotify.com/v1/tracks/7xdLNxZCtY68x5MAOBEmBq,https://api.spotify.com/v1/audio-analysis/7xdLNxZCtY68x5MAOBEmBq,238627,4,6
0.605,0.82,2,-5.807,1,0.0401,0.321,0.00354,0.182,0.697,121.216,audio_features,2xNMLXfEmXtGei1BdWiwMH,spotify:track:2xNMLXfEmXtGei1BdWiwMH,https://api.spotify.com/v1/tracks/2xNMLXfEmXtGei1BdWiwMH,https://api.spotify.com/v1/audio-analysis/2xNMLXfEmXtGei1BdWiwMH,197120,4,6
0.382,0.0339,8,-26.854,1,0.039,0.994,0.859,0.0745,0.103,64.907,audio_features,1JQDpCPsW7moozoU0l1DOU,spotify:track:1JQDpCPsW7moozoU0l1DOU,https://api.spotify.com/v1/tracks/1JQDpCPsW7moozoU0l1DOU,https://api.spotify.com/v1/audio-analysis/1JQDpCPsW7moozoU0l1DOU,158995,3,5
0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,audio_features,6DmfWj5kOa1fX8AwN9byOn,spotify:track:6DmfWj5kOa1fX8AwN9byOn,https://api.spotify.com/v1/tracks/6DmfWj5kOa1fX8AwN9byOn,https://api.spotify.com/v1/audio-analysis/6DmfWj5kOa1fX8AwN9byOn,471160,4,0
0.729,0.441,2,-13.148,1,0.0317,0.215,0.000556,0.177,0.553,92.124,audio_features,5AEDWD5WvmaRfCDBUJ5p0Y,spotify:track:5AEDWD5WvmaRfCDBUJ5p0Y,https://api.spotify.com/v1/tracks/5AEDWD5WvmaRfCDBUJ5p0Y,https://api.spotify.com/v1/audio-analysis/5AEDWD5WvmaRfCDBUJ5p0Y,295109,4,6
0.595,0.396,0,-16.103,1,0.0344,0.688,0.275,0.132,0.22,100.018,audio_features,1VbiENVGHwF5Y70Ywotwe1,spotify:track:1VbiENVGHwF5Y70Ywotwe1,https://api.spotify.com/v1/tracks/1VbiENVGHwF5Y70Ywotwe1,https://api.spotify.com/v1/audio-analysis/1VbiENVGHwF5Y70Ywotwe1,207000,4,7
0.461,0.152,5,-12.793,1,0.0429,0.856,0.446,0.234,0.184,112.255,audio_features,0Xg2lEdjNzSrZeGNcUFJgK,spotify:track:0Xg2lEdjNzSrZeGNcUFJgK,https://api.spotify.com/v1/tracks/0Xg2lEdjNzSrZeGNcUFJgK,https://api.spotify.com/v1/audio-analysis/0Xg2lEdjNzSrZeGNcUFJgK,348667,4,7
0.0769,0.511,10,-7.982,1,0.0379,0.00108,0.885,0.0897,0.0382,180.231,audio_features,5H9QqlrGVKfimfG2Foq3px,spotify:track:5H9QqlrGVKfimfG2Foq3px,https://api.spotify.com/v1/tracks/5H9QqlrGVKfimfG2Foq3px,https://api.spotify.com/v1/audio-analysis/5H9QqlrGVKfimfG2Foq3px,904693,4,1
